business_id,polarity
IqPjsfFaHKvmssc6jELL1g,3.410121856
ZVXX5hJJo_-2kYiAVhi_7A,3.474890587
UXpiwShJSiX1B2ihEnpfyw,3.410020994
SABAG-GaFX9b92fRQLL4GQ,3.513530055
H3nQ2VC5sMjcSFYUiVG1kg,3.321833699
YmhhdE5y3d8-c_KGe4lzEA,2.879575672
NkZDqnNlYx0rPjnA3gbt2g,3.544880311
k75arDmievSYDNGe7MDBnw,3.431387519
6B0Bvmn8lSD_31JsA4UF2A,3.373204047
9fRLQWiwW8wpPczpXnQAuw,3.277256243
lIzRQzfE4ZswRxvG_-adOg,3.620962948
EiVdHnCuFphJ0f6ZE5HqBw,2.889625036
C_ZPdNaZbMDdsOEDkMlIvg,3.344773606
39eFJrJnR23Pzb0o9TqZhQ,3.308747271
2s8khdYdOHVJNJcoPSrEDg,3.359650463
HkUXn50FNf9rdzZSM7NqhA,3.344472246
nQD2979yE13Uf_fGb60TCw,3.440631893
9kBby95TD3b4ZXk00CC1pg,3.444113536
PcEW5uZpK18umW4S1eIn4A,3.392507153
#NAME?,3.515984148
_vt0CcRdOJen7d4UH1Ai5w,3.173566899
2NkU9BT0Whi67bAuCWnagg,3.316349342
37t4cL5-PyfZ0Ie8AHKuVQ,3.094748003
3WSssfkAeyVOwMFH78Ur5w,3.388704914
6nY-kqTqDugIvvwNBkcnUQ,3.101792173
JdbvynFagCMvwaZVZMKcHQ,3.615831513
4DEF8sVQCDRp7Pm4mVzdOg,3.287135209
hBuArdVDh3ZhqnZiev8rYg,3.274307569
gvPFKT59JEbDlKobZKT3cA,2.891118115
O7nA65iSbsnF_UMsnsD0Zg,3.197051086
4rewFqYLJVLRfKJbidojTw,3.423210609
AzfLOF1I2K3GvxTSnUbNLA,3.193295464
oBq59RygDVN_2gX7zfVhmQ,3.526016515
WiLN-i3dPB3-edZNw0a3xw,3.438291868
bJ4ZxlPBZfVpwTQRDhmNMg,3.169120408
qdk-HBxXJhOCp_wnv3H5sQ,3.351768919
nv9yxEf50bBwPOjMx2Sqeg,3.356723956
p4lNrHvbmOOkp4wGQpyLDA,3.200839088
VVAbbD6r7caiTFtebPgCdw,3.410093629
iPdXDkr0mRYSDzyCZ3yJVA,3.333738949
PpO63wlRSMCo1JNHQdGNgw,3.498238317
GEwXX_nwXzGloV-Kgfoxnw,3.783886923
0ee0A8ni0LbzmaMMfs_bag,3.69971215
toY6V4hsA-Pt6MlLI7T4Dg,3.183367651
MZUafSa81_vmRMp5UWO-eA,3.565000849
sWsu0Li1i131jQ7zrab27w,3.360397876
goj3-MeDiCS2soysk6AaSQ,3.253949641
HGgWrO6NHowzbkHNCyUMuw,3.399289926
skbdlhqfvFGo_QzbHJkwrw,3.073672663
QGEMFrv5LQlLTq6Bx7rr_Q,3.372860536
RqPXKk6NFJZgJ0ZC1mKFfg,3.553174773
LM88OPs8oB-lxKwAwDOnGA,2.649237681
6ZANHDeGTDX72sMI4sNuFA,3.299746692
rizhivxFt5-JrntYL_Rspg,3.324306925
AxB88YAl1QGw6ZfgSSWiBg,3.520351091
oRB7srmIM-KoVlL_TBdiEA,3.178176046
teWTKFVzf-_rWaUSrzq8_w,3.314787045
L2y_AuvPgaNEOVs_vrmkzA,3.32170621
YaaaJBVJkE0Nhqv9Uv0lbA,3.464339331
3oaCy3mnI2RuYVQ74iQunw,3.319735659
iAaT6P-JTzsnlfBOJzid5w,3.253299014
-2hT_nT_uny6zqtjcpFFEA,3.343693009
bNLwjv8P7TLbuHafGxLmOA,3.084255111
FbuQKQOHkWuLbLw5G16bJg,3.680810358
QnQRDD_q2CzqfIyiR08WYA,3.520214834
fotalVr1Ag1ZDWPQ10ta4A,3.493888081
6XS_dFD_dzyxvZ7UjGW6sw,3.189406007
4cMXHDJ-Fx5O7wIdFIyPbg,3.469791027
zkyqCKj0K1s1ZK1L2p6N6g,3.212265085
tahYtMjXK0GddIPGYFj0QA,3.284903158
TDEsA7oniZaEoW41Xco9JA,3.382066408
bT86pokz6csFGrR6vwKSUQ,3.18290308
kdUsqOIIfBOdFe9kibfzlQ,3.613279703
f_A46oqevUZ9aZzHlCfDMA,3.057334533
woO-2zGnyCEGOFjA-fuNdQ,3.424348833
FfZfYMzfd6bf5WzdxAF6Lg,3.516084915
7v7RXxijMm4KdTXgL5neGA,3.147668075
VLZstbP0SjswCdb5Btha8w,3.516374082
Oxleq9IooLw4I9pJI03g0w,3.613107836
ZtSb8BBYprpm9Dp-JRAJfw,3.497843948
s1Cc3uiYePhcn-zfmRPegA,3.362201749
0BV5LezeBoBH91Yzq_t4rg,3.210862336
oOPM5hd_2ceQEsDrONJjBA,3.462582854
FbM1PTHU9nkIhAO55L4a9A,3.424953193
UIIt6xKJNCf5Y02-4ssYEA,3.34343547
r59FAFU8ksNz9GsGO1y9Ow,3.44905602
FEMAxiTIWF35YdrTeOWLig,3.287270603
hZwBIslUg6Es22TenSOnnQ,3.35098088
Gct4XkhVHL8MVKdBQoZMvA,3.626437892
5yeNbEcSGwlW8vKEmX9wqQ,3.598321738
0z_uIEUYy3cTWaWaz6j_mA,3.429623634
e6PFqMR6KGpYW3SkToDOiA,3.092787551
AFGiRIi7SJAVS-xXp1h80w,3.207414646
MN4Hr0SlQ6C0T3fpwwezyA,3.302764205
cSVIynx7ny1YH4Az-tmLpQ,3.482183204
8LimAj7LMy6HZ4wXEedRIg,3.165932901
H251uI2_rKVHlK4WcyJ_og,3.344919878
K7g8V1gPwKpQc_ftLcRfIQ,3.471384229
eZCb2uOg2GrzGqjczrm3Sg,3.172448138
z3G9-lWuCiL6fIqCdFl8iQ,3.440586539
fd1h-1i-l8VXKLI7F_58Gg,3.115084416
c7aAKKwh12DtMdQPCm-UXw,2.950354785
kc8COjWkUA8A6REyPY6N8A,3.38852465
5QIhAe359r2e_m-2YqrmKQ,3.188257863
oNyhAhZ-fzys7HogOmEMRg,3.62131195
py10VCn5raT5mzgI_Oe9Mg,2.880367663
2JonVpR8n4rF8qbFnUpAcA,3.694235603
uw7qcpCWDfIPFLS3rvl_Mg,3.366951158
MF-emVAW0WdTKexQq1WO_Q,3.466112955
9FHyHeM-ji878iLusGNaUQ,3.240651328
txCzvkr-On1zE5MAoGc2LQ,3.426326744
DLNNaJq_rzX85RG_gpatmQ,3.385191621
ZPoMqWlKtBGaHDSK50XWfg,3.410968872
w7pRtiU7DkOKMpHrgFZ8Xg,3.440997486
tzaUjS2WVSwoesrdHV1r7g,3.197870021
jm6s1QzbSosE5Iv5ZWz5vg,3.281336126
GSPVkSkXBRV-pfeC10aO5w,3.401033954
7_-hQw_7TmsZgb9R3E6_WA,3.485004812
Z2bqDjRbHaOrxDkp6JJEnw,3.057929937
53cl_Yx-basc8VMOt7sq4g,3.426995678
#NAME?,3.625445264
IUtwrP_ooaw1dpTARIOfRg,3.36483597
w2jQHUE-40SMmdNfF6fDjQ,3.415930957
5COZs-1gqBCOvAIkMzxYaw,2.913092292
tVhXK2l9iMwTqkeWDWDiTQ,3.337467369
6QxQJthmwXxIANi6do9iRg,3.455063085
UWWTRUf_JaeLiKQv0Hs-vg,3.547195238
9esIROvRYQV7nJHp5deqBw,3.854089165
VpHUuPrYmvLSFea3JAjrLQ,3.105705881
tp0i_Z4bqgAsyH2DqoY4Og,3.597552698
pGNNitoEAkUpk7-zZmxRbQ,3.451044819
sQlJfUAzndX0rXqb6M8EBQ,3.268666667
HsKe3Y-Glm5xPGDwMBE1mg,3.640574836
kHqI9yBZaGkB8J_UAVjwMQ,3.420948068
IMO5Lnbbt_73uW6xtpOWCA,3.377683287
TKFJ5lIAcmMY1R689-ykiQ,3.776323747
IryW78mpVa3Ct42i2K0ydQ,3.447854738
X8wPkCpkpUs7pAmg4b88XA,3.556527844
qOy8nYce6mSf376Rz5bkww,3.135533884
KkSv-IxNIc5rtQYtNAC_Fw,3.657870909
5XngTubewHeJTVik45sTiA,3.696801793
82MH6VjO-ME6k0PnB6qz6w,3.509688127
-GDydDqywyi-7S_vRIoJZw,3.221800908
U8DlLeQBc5Cc_FYeKu0-lA,3.383698524
uStJWDupKN5rzHYChs2_9A,3.551723996
P9MsODg-qQtiTraAj_B_1g,3.621426557
2p-a5qbLKcNTqqbFwlWvIQ,2.968583383
zer-zFCxQ3gQHCcK-NLuPw,3.443801257
xeukApuNHRwRvVdSXGa4KA,3.305685699
SBv8rJfWxGx0FtVZ7s3LKQ,3.63552121
pn7rX7yXch_WXDsIF7ogeQ,3.251162795
1qRhZCpunK_DqVDQzOm5DQ,2.958892399
4c1JoUYJek-afbHJn4psUw,3.607245921
AUyT_ckiQaqXnJT1d_ejBg,3.818518052
mhxnm2ZN1urtF5r_O2HwXw,3.276079951
f1lawgSeraAKfhn5izl7Tg,3.405363849
i10rl-5QKV4M5lWCk9Z0Ew,3.41813599
Vcv07xph2SffFDVMG-pRHQ,3.260090835
OKVD9X4t_ItmfFgDiGPVGA,3.494613907
mdAtHxSFMjTrVHMQXENohQ,3.247561328
jk018mV8IMuGGEah71qCpA,3.547588029
PWmSwm-JjLS2p-qZvFDTrQ,3.407752219
1RvK3oVM-sQkhLgZnDgbCw,3.646412629
HyAAFWO_VEjg-JB4RkO8KQ,3.45162593
KrHmYTxinPLDbIQnT66iFw,3.455203853
zEoA1fvNcwwarE7LSDH7BQ,3.623616973
tsYK37XceF-Gl06iYK5Azw,3.537479909
aKKC9PCAPtUvoSfcb5_S5g,3.212726675
JlZdKK9SL2I1gCqxO5jTew,3.388328067
X2JPnKoTIkiV3fCGuYEDdQ,3.347694805
EaasRsDqsZ2EMD3TPmc73Q,3.317309973
kSwE1xUbyVxOaKmw2qPdCA,3.212537731
Rbh6nQ_2EuVpr1S8MMrWUw,3.509786758
ywA4YpvNdrT2mHUINvk8wA,3.528835839
EOO0jSopCwqdKbNhlxE24w,3.332069491
e3eydW8xbAfz-lFNdFm2hw,3.142658402
CrqyjfE8TJT1hj5a4QxDQA,3.513991198
kWoGp99Fj8bDTdZaVk3vzA,3.591924467
WIfW3Xl0hwarwUtMxeP2Dg,3.434251699
i7wzlNuWmUzvGxxZw7xihA,3.254988343
5az9QrzmycR0sn_07PQ9sg,3.593934795
DhwGW49AoKxl4Uc37MA4pg,3.152740199
l6Ye6vPB6ZPZbxVxMMgvPQ,3.598062548
07dcAM-ypVblSBbwwpAyGQ,3.141829329
RYMtSv6zhuw-puGKp84-dQ,3.059694795
z29AEJSyA7bQLebhRQ4hVw,3.231928571
rCZCaPOLxjADYqA1XKnPag,3.460423624
aI2rqTCGWUCDHAD-iRYKyQ,3.168369934
xVRwHuUjJVB53QfFhYiLAg,3.180443947
X-2WceCLwy1S-Q8oKHIBJw,3.044003076
f_47x1VQTgW3EkPAQpAxHQ,2.773200942
3fJIocuMMaGtII_gH_4FZw,3.535307809
APwNiclRVJxkOK-Yd5U2_w,3.510375467
a4WGBQ78HffNIR27XMJCRA,3.582334268
cs_rw92bE_yGSnKst2DJ1g,3.513724984
f5r58vo0yFpuM2GhfmnTpg,3.120052442
UncaHvysRq2DJGEMfinzMQ,3.32769396
GFBw-Ag8GJ-LhNmFLlZGCA,3.083603262
fZIgV94qdL3eRBQFT2Po3Q,3.361853418
qZ8Tbz25zE6cs5brM8inow,3.748089879
A5ynzoEA-rmDqR79dA_W0A,3.468687064
qeRm2eJ2R7QBqVLNZeQTsA,3.333393959
kAUuL27NnF1brjHFONn-NA,3.233248343
MgWijlocfHfk5IrWnB2usg,3.57858872
9ndkESFIVeAvZSuJEafgjw,2.981802108
0RQ78Ym8qqwRyahu8NCXNg,3.565169534
xB9o1LOYmGc8LLoIou125w,3.135367036
dZXV7ALO_se27qPLM6v0RQ,3.388874818
_RK_llk10TMSzzAHDUVwiw,3.195154906
jbn57rwWRcQdmUC_GOWX0g,3.383214083
a74NJ0ftVg85t-PFnJpfUg,2.985324074
KjEBdlshzklyq__aJc2k8g,3.052075658
pR-ud03_eWLB_UwmtPpWnA,3.222073598
tJ92t5ZbzuXNkFz6kBUdHA,3.193802428
Sbx3vRIp3UO7g2WbXPhEwA,3.408982167
mnSywab_mjBRMyUMfxuCdg,3.369980708
oBCFc3bY1JHkvKYXhNtfrw,3.455865235
lkFY24KSjbog2cgi3YQ31A,3.485622061
YxbMTNf3ESZHhs12vhOUcw,2.986719416
#NAME?,3.537482723
QfQI9Ye0VkM2v6KqFbOxwA,2.821454823
009k7-z9r8bXp0bWdyF_-Q,3.426130955
zMFmJUK6azgrY3baMr-xzg,3.235865146
#NAME?,3.60673299
tKkqvB_YPwOVW_rE-f_0wA,3.385740741
DTe7hqP_STQ29QHQibZIYA,3.303408817
#NAME?,2.847018735
SB2syrzL5duzsiM_Du_9-g,3.584444102
gcFEKVh7F4Ne1Ck1wFgicg,3.269602941
iYrc_2x_EC1aqrkqkSTjiw,3.422721743
HIYom5dXg3hiXEpxRSsXbw,3.465929256
9bKKhluWr53cC_LRYm_6uQ,3.31403534
BDn8SztnJZsDdxWqUl_I6w,3.306770784
jqQW1mGfq4cNg1ZbIJG4cw,3.336540392
Ra0kfOGmGDo_tUx95lUaTQ,3.317660753
v7CN-N9GdHPMlfIrErPwng,3.755770236
5qm2lT7XQDpVeB1mSxAKug,3.352293797
cRcUWjzZAPJqaXyLH1HMHw,3.939271886
vqqXaEklUNAu_coqWzD8TA,3.316623578
H_ooRfcMmU3SPjftSA3ztQ,3.26791603
BMTqWYye2kMJoEiXCwTY5g,3.588403903
I9V6HxBwXFaZ3xH-04WFhA,3.574867467
k5WI8U4TsGh9Nm3BfIQdrw,3.179076405
hDv8g4aAs10xA8dl-EWmcg,3.191920791
kruIJBUOPbz_WCxSp1Yl8w,2.937549603
WGVMgU35TzUskGQgwqR8DQ,3.441064035
rr0V2UitcA9-vi3_-_dlNA,2.982329192
Yz2lwK_g4K1aO5vMNto7iw,3.753474163
tyROi7Qq_w9HmmOxymXShA,3.73940361
9O76GbJJ1mFI_j2CzIFxUQ,3.891617159
461bFHqSVDwWVDcJD4PYEw,3.584803995
tTVt76d57JLdnz_GDzj9jw,3.453127289
75tAp8NaZnhTHk1xEDXAHw,3.431113892
JInD6kvHdABE9DjtpylAdw,3.347501958
gddiVPRewlZ8MOpgzzz_Tg,3.276706827
_kwUdZSX0HHsiiX8HqJE9A,3.442418422
kgnV4HmAhSig0dNOKXQ18A,3.628486277
BrhNvoAQFkQm5C_AqsYWug,3.049790839
_BlacgaD14dZJtaWKHTljg,3.021788516
1rG7sdHTnosYx6xtCzmWBQ,3.228134921
EciUZlTwlegFRpRfu-HbIA,3.720172476
QLBbmT-PZwXskYmUdhT9Jg,3.277157177
kJN6CtKtPJrm9SZZrH6ZrQ,3.559807521
FCLZur9u_GpxdPfXVSaYAQ,3.593279504
IK4x6dgQ-5pyh8tW_jhJWg,3.378180465
h4jtTnbcckqXp7cVweoS3Q,3.608645125
mf4iQmyh4oxssF4YhWfC-g,3.706622024
dLJnfBuvo173GQJ32RSN2Q,3.400727273
0XLfw6g-7LZSox3-yXRRlg,3.572208214
WUBTpTR5ujmanvpROMwkPA,3.167788194
KaWK8n--IChojYKD_iuyJQ,2.995346858
jIbi_gVLVB194bZ01gJ2Mg,3.442596039
aCC7Eu4H_y5kbA7DDRpAkg,3.469209835
lXCMZ6dgd_PYAvhbtq2ADw,3.400686482
oIzfAg8hEkzVrxTJaIfoPQ,3.452957617
pBCRMPciz8MIDnsPJfEGsA,3.487222222
Twp9WtftHjzd_M8DsvJxXQ,3.509599431
Xp_VotbB3p3UR8H_W1AlPQ,3.466020915
xK5nNxuaTc_g5VgPNv36xg,3.575888038
FnLkn8ptLLCxtzdmhcMNVw,3.629199566
HTqv8ij4GY5h0BRcVcGCHg,3.703234127
X2iVJdDtvnrbxeqiJzLgog,3.800788119
smkW4HHpwAWzCb5ki0MUlQ,3.8427324
6AOUv1nrv9_zVNKiorW1uQ,3.064455339
Fi8pBHcFvRkaJO88q6T69A,2.796293182
zC9NACJOFh3fpNEQ30s4DA,3.66831003
eu1DVEVEoYtI7n9KocX_uw,3.05785588
t3zV2EhLZ5i6-8e83Ktj8A,3.464816755
4rYlrxCQY4dxUzdctfXOuQ,3.210874887
JMBeSK3cv6Y4Xl4hezHSHA,3.574905641
fuYDe_cl8HWliJWd53TrGg,3.577398338
HaL6Wz3LOkRq_XuMxGmtVg,3.516938378
MX698hpsCo3flnPeC1cB7Q,3.576825381
Y7X3FeUfwE9pEWZxN8meVg,3.391577544
jYsDyARh2nf4p1eH0nlvYw,3.498321799
rihAVTojb8KVzGHDFVJsrA,3.622196091
XYdjUQNwTQ8N8kMoL66VVA,3.550845426
6lWeoY6C1Yl3WvrN0ilm2Q,3.348724243
q8ke3Zav8kTUTGl-PB3qCQ,3.555620634
8WDs-WR_4NrrEgGs31tYBw,3.668320371
4OE1LXrlWzefv1Zq33efZw,3.286898406
BgcvCyOOzGx0_eP1fSbMfQ,3.156422268
vx1KD073IVXaxCCaUSepEw,3.588948935
p9EIi0lAJ5ZBvZHm5BwtEw,3.726672365
cv2fLmsf_CpZqkzQlx7lAw,3.597750748
4lh4qhKXYRdJAo6fMeXC8A,3.401909918
lYS1q4QZKBo-Ib5WhkrFfw,3.035665508
d-YonxpZHQcjQUYhCKLgcw,3.586477897
2q8dee-PfO1VOPUi3GMdlw,3.03178316
l0JS2Jwz3aOCaorGgRkO2Q,3.443073593
kaN4vDYU7-46-YcVzVA7XA,3.200811858
voRZfyJmS4fuEegebpYV9Q,3.420720551
lxhXRM_Vftjd6lLJ0qDBCg,3.189620872
5QNVjWlAHmOJeCmqg8b_jg,3.650496205
WdKXKOjv9sSM7sU_qT7KKQ,3.34425956
UEzuKF992JHIbf2C0c-q3g,3.493410488
koFJwNzXs9KgNGDeTC6LRg,3.310046796
0FCUMlpAL20-p6U8s7c4rw,3.592874992
lL-SMeoEoFF4s213XmJ7ig,3.378428856
li_Ba23hOchCAIKaLE5NVg,3.452876304
RfDh-697q5i4ppk_lbTNVg,3.200079643
JLlOlYA3NbuLPBvWA-ktgQ,3.472158109
r8MuWVjZqEe8ED2u1p4F5g,3.622396951
ooZtTE0SGq4hiaR9CnFkxQ,3.499315654
EqniJ93DOeBjQo83E_Xd3g,3.501627326
JSpuVvvCa9iyZgzUWflkYA,3.674262237
UecuHFUiTz-58EFuZ2BzYg,3.256476174
OP3hXjPJiWVxPHBmNj9ztw,3.549296122
wzYnxBSqvNC2AKuszHE6FQ,3.646007746
D9USIgB99wIMUVCH1YIrRg,3.708346426
Ii23EhFvliHzRuv-14_umQ,3.431300054
Nzob-HX13vygFvd8nR6xzw,3.703700989
KRnYnkZAz-KCuRlj4NkQww,4.164310516
rfe2C4MnRATdYfF-GoVVGw,3.412440176
uP6Ra6rYKsOVSTrtsPgQIw,3.517798488
S_Evc3OfMv2QnXR8p39Fiw,3.214607219
jrmvJb674XPvrUJndopavQ,3.456982981
2Gx-ttuhsFvNkI5p2Cu6rw,3.373855038
QvNVf-XY5IUODQ_QfcxxDw,3.395893073
Sru1jt1d4XlYZIbHNX0MTg,3.400845382
Xbo2UqJs8ZEP-da9U46LZg,3.534364031
7oZVkm3M21c6lIWmrTBhwA,3.581908934
vVFUa7ks25E7nNJQRDGOag,3.273420413
6Lwg0yXiNamwOFFC_32OZA,3.185880792
#NAME?,3.794640144
rnvVqRtCn2Pl1sn-eUXTHQ,3.710933947
ydF_ouK-tFPlz6iY-D_aqg,3.498650064
BRjvpMJ8C_1_mdB3n3tAgA,3.702787388
_k1MnI6_J1-Z8Ft3ybWrFQ,3.744043094
rJtqpVEJjl_LdlzQtb15_Q,3.479735407
QVeh3hvZw0Z8D4PjkSDGpw,3.54834433
aMWIzFy78ybX35FGj9VNzg,3.545947124
4lMpwHFzxmirHqLSsj8BjQ,3.635287329
90VYsIiVJsbGCr-jJKTSAA,3.238338081
rWdGD39NbF59DNvvEij1Lg,3.472606254
_Prip6I8NFzttDCzvKgy9A,3.555465701
gfeOJD-__kI-KZPK2UXl3w,3.2987091
lzIidIBcG4-BUZwiubH45Q,3.718397412
eChLai1WaU2X995G2H7SnQ,3.036784419
_hPN-i_dypTtY5fC5c6lIQ,3.514675571
Sazc1goJzuxaQgluXH8-gQ,3.788911984
lMdIN9vrgHEcOEJMsySs6g,3.468888535
l4oz6u7sAO-cH2k54JnEzA,3.624138006
VsQ_45rirusaupKlChfIhQ,3.838863932
5vlljLS1Dq8ZeCPuQJqphQ,3.701548
dVzEAnyh1697gGSz16y-7A,3.648144822
h3xjNaPNfNR5zUB7vJ-6Eg,3.236754209
qenuGP8CsQpFvQKIra4IJw,3.627897843
R5AnvzRtp3JJtCQX3e_2-Q,3.518761361
IPJYn8Gqb_7eq_5Quutksw,3.678950652
BLtDrdCta5PJz1t4YKzgHg,3.331516768
EAG49LMlIdjom7jJINRwZA,3.500315055
YbXIKa_-ghb5ep3e8W5uNg,3.350294304
JN70PK-rpBVS5xdkHTX5ZQ,3.163035714
mB-2USiq5DRbzHbmLmTzaA,3.181330923
aEAW0JZfDG1ovmJXw0znxw,3.465848917
rks5DCJvqDSqp_k0Cr9oCg,2.854009203
4ausSlleY_nVHPP8WGhQvA,3.140070457
mpvzs83NyLKDVAtvI0oxBg,2.952588079
zoV-2pOckokrnUWW-yNTzg,3.787763348
#NAME?,3.519708818
97hoiOQ_nih0_uGXQ7HcEQ,3.459451635
y6K0p0zC7pc2Mc0IjKTJ9Q,3.409981221
jZGlqcWVx1BLhQ6CA9yH9g,3.571692337
qEZA-Vx-K3Snyn-tkQ3IJg,3.25329291
pOEHpNa4B6oesmr5ltiv8A,3.560287822
v3ECEmKObV783Iupqw1IbQ,3.681090283
OEMvpqA788FR7oce2hKeOg,3.152767142
1hWZ0K2DOKZB9Xft08VZ9g,3.680962591
SspVW7z1OvbojeFs6InjJA,3.559948954
bRGkwKjBKrQIgDgkK9RkQA,3.672866868
fhNX8EAulAapZi8kue_rQQ,3.437537422
uu9sg4ZkhPoL0Jd346qS-A,3.550170257
_9ZZv5V-uM5BXx3P-HslIw,3.555811857
vFxYhoBFbnQkPXKYN782bg,3.500041212
n4SHT9HXd-ZUhHO2ADAhBg,3.457545513
nIS4O-TwLYkA_P1Cu0SfhA,3.601798536
2F5L_0MZSPp5egi_yY0-yA,3.639300634
sUBnTXhtUcOpjrZhAhHzqQ,3.593840954
onshabuosu7_VevxJMSYhg,3.427492719
gctbL0lDIYIHM6yDn99V-g,3.461721591
zrCMsPgOciEc5wNbCpLI3Q,3.536114162
U0Gc9A9fnZGpnYYkPMfPGQ,3.359803933
ZO3LaGsBxAVr1f_pP1sIXw,3.421697511
HJKGDdibWWWVA2yt2O2SOA,3.591661485
ecubob5HjRKkci4wEuK3ow,3.419630348
O38NUkw0yQZxtwjgS-acgQ,3.581314158
QbG-Ju21BhbPaNztMx8p1w,3.554839929
qmpS1Vpp98aKPYDU9snxXg,3.470933828
3hW1nSUX8BsNSJGxGqcZCw,3.496055792
ScslTjcxi4ubXOBiLfCOmg,3.584650593
lLJtC-G6X7nzIDFvLPgilQ,3.59721106
ViX4FX1px4d35ArPIwR6_Q,3.541084222
phCqKYQKWBUOXIeZw04V3g,3.363126985
L96Dh7zT9lD9ygE-VRIvgQ,3.119312967
u8-TEhuqg5pAoJX58N9_qQ,3.458171734
AkaYjquGGgmjvmnii8eELQ,3.381635418
SbvbWk7EShbCGrRVZJeviA,3.400298327
AwgyJFy0UQdSpEZRMaSNRQ,3.551833564
yXgJ3_DPc4SQ-MDIw5Fkvw,3.495187069
VZTp9M1Uqb9_l-WHsWehfQ,3.434469683
Qr0MnUz8IKt8_1lKvXz8mw,3.573839718
KjthcEy7lJEBaIqhRburpg,3.361229807
Z9g2Zxf8wSXjgCanPPrnWQ,3.585183257
dSs0Dq5oEj7QZnJ51-3h5w,3.465809722
_sEk3lauMTXQ7kL2nM2eCw,3.493929367
Dx6MYVZgh7zxVSuJizYAzw,3.539920146
4y49CSzDlkZB7nkyViZuzg,3.490944273
wo_v2Kr_-tNuF-S32jtZkg,3.465529139
8DEg5Y9zEMpk6tuWgczinQ,3.184482712
17DpDDmBPqnn900-9DG6lQ,3.243037017
q_Z2HlI5PQ35st0U5wocgA,3.591494841
Jw1AFpclnJpycDEzoAQL1Q,3.521845049
K9M0J6OPOUHbojvoPvuXLA,3.509158666
uqO2d4LNKxLmSokCS9-uTw,3.296777969
vCaaXCYqpBsxJy2kBR67IA,3.420060562
DH1UP9uFKeILdSwpeCvUGg,3.561106809
WSrBt8DkKbAIZQnT92v8Ag,3.524965545
nTfHgNcuo7yiqOu3QkGaIw,3.221258522
xuVTMvkQ-tmAYoXka-mwgQ,3.500063622
mTyK9-_6CYY6XYAG56c68Q,3.506852079
#NAME?,3.294664615
7qSe_4q9aXVDNlpYLIy8lQ,3.432898549
NAaSpE3uxMl6DYh_AQ1IpQ,3.163377304
I9ADPjRCRAIBtNWf5kW_EQ,3.247432305
PMnU-trprMtR9p3V_9uXLw,3.466124382
Jtq3UVS1Ve9MgGYjfApAiA,3.376432792
pWyR94wFtrJtd8Y7Ix2sQw,3.436673626
IsvkNWzb2G2A_VUZrzN4Yw,3.405787543
aD6zYhUx6P-UrtUJ0hARXw,3.27510454
#NAME?,3.427533587
OgDbJCuHeFv7xgLxS-O2GA,3.278673573
3JOdRJS4PFkpfnNVxQtcmQ,3.367018412
NtnD4AmBllcX3Pl4jZfhnA,3.467405645
xcd4_71rN1wDmKGXesCF7Q,3.507720853
MKIngNGj0_cBKV4leGuCjw,3.578745299
G9dhca2szCof59SaODfhMA,3.447137654
m4ccmtPVN3QhGUhId4XOkQ,3.313123558
RtY75rfzEP19n9Ou4DSEHQ,3.339518543
f9aK_Xcph95kWq0DzDGDIg,3.232270548
xHRsdh_9UlVetHMtRXL4sQ,3.467403298
XM6Lh_Y1waWgj2V294Y8qA,3.358538335
#NAME?,3.395413407
z3sGEryasCW-fCARryccNA,3.399488285
dHxCRFtlLM4DojmxgeyS-A,3.623548298
dz2OSto01aMIWkGHXd8lOg,3.371408526
V4sfAKLj8x4f4aUYetCiBg,3.259640797
E4Sj8g2x8PsEefXu0tqcOQ,3.773406384
Qp2Q5TDGlRmv0o9qOzatjQ,3.500538272
1exJzD7WPZzJ72JRG1CGWg,3.547384288
juLf6bK3ekj6yFHvEOUPsw,3.43143033
Ib_Gce1dRSpvRBJ28nRefg,3.36999702
HPS731naUmQY-eyik8WijQ,3.427014407
PxFqG5KG4Uzp48KOipAXOg,3.483987728
Af300v6VmxGmuaxmerRQVQ,3.564457208
hfYLuR1mfC7fHxnCMq16ww,3.593534319
x3HbJNeMS2Kkx8ISw7z6EA,3.56691534
SP3zLhJWYGs_mSX-sw5Jhg,3.562215161
ncBpwiVsW61DLoJAhTwgfg,3.622642288
Elr-TdS6Q6CNapwZHmsmsQ,3.478162986
cYWXYxvAH9u8nQbCypKYTQ,3.511260937
8xuUthCjEwYO-40S7FPMqQ,3.523133186
t496dHIg23utl-zr9na86g,3.523216197
1iY5q6spBS_DNWyemY829A,3.49252819
435AFqUlpfkv2MvSHw6S8A,3.269190741
_Egnj75wp7mkxQ8jhSXYoQ,3.621719888
9F8-_by7AXe1d3uitgT6gA,3.428062828
TLtykd3vG5_BG-8MP66RHg,3.358967385
#NAME?,3.262948157
Rmkvvv94ecLYONJYhdVZQQ,3.342454004
EjxoHmihRcUiqcQh5ECTfw,3.449192839
DgxdmF0mZef3SZSdMpJdEw,3.471691682
r1Z4AId4yteQzjNy4f0n3g,3.361329184
K-b5yxnXAc4cD_4YYHJ-vg,3.551303368
ltxMmq-1ohv8cjA-nxoBAw,3.631590579
I2h-W6nD0E41N0T3cASxyA,3.203928833
HgpnHA4ZAN6Xn8xmwA1HBQ,3.512933652
8020DIdJcW88RMN_RUPtKg,3.508929649
