business_id,name,address,state,postal_code,stars,city,categories
vYVQTZ0fjlPrpHIRS3aDYA,Starbucks,185 Dartmouth St,MA,02116,3.0,BOSTON,Coffee & Tea
5ow7mmeDcTzaBM4b8eql9A,Temptations Cafe,313 Huntington Ave,MA,02115,4.0,BOSTON,Coffee & Tea
H1yWdgVwSIWakCmClJLeWA,Cosi,125 High St,MA,02110,2.5,BOSTON,Coffee & Tea
-BXIA0X0eQgDVcvSahIbXA,Teavana,800 Boylston St,MA,02199,2.5,BOSTON,Coffee & Tea
20oQr20kzaYywt0PZiX2Ng,Au Bon Pain,1 International Pl,MA,02110,3.0,BOSTON,Coffee & Tea
b1g-9AqvIifEiL1ESJeBAQ,Berkshires,1 Hotel Dr,MA,02128,2.0,BOSTON,Coffee & Tea
VK2YCbl_u0smsX2anV767A,Espresso Royale Caffe,736 Commonwealth Ave,MA,02215,3.5,BOSTON,Coffee & Tea
3KT0PER90UIxVVx9zuzHVA,Caffe Paradiso,255 Hanover St,MA,02113,4.0,BOSTON,Coffee & Tea
06feX4qEHFMcPZsiWtvYfw,Thinking Cup,85 Newbury St,MA,02116,4.0,BOSTON,Coffee & Tea
uXOVFQraz1va1TrtgiqYTg,The Daily Catch,323 Hanover St,MA,02113,4.0,BOSTON,Coffee & Tea
bwZlXQ3FPFWmewJupcOcAQ,Tsaocaa,10A Tyler St,MA,02111,3.5,BOSTON,Coffee & Tea
a-Oqqof5Fu6HUezdSfYiEw,Muscarella's Market,570 Tremont St,MA,02118,4.0,BOSTON,Coffee & Tea
MWrfhC7FlC_EUt3f8FiSyg,Greenlight Cafe,560 Harrison Ave,MA,02118,3.5,BOSTON,Coffee & Tea
Hl6p8lj5cnmdesW_rwxTJQ,Au Bon Pain,431 Boylston St,MA,02116,3.0,BOSTON,Coffee & Tea
OzHvw4etyTwI-3b86iJHUg,Caffe Pompei,278 Hanover St,MA,02113,2.5,BOSTON,Coffee & Tea
jhFi0oxdyiyCYK7i-CW59A,Black Seed Cafe & Grill,131 Tremont St,MA,02111,3.5,BOSTON,Coffee & Tea
eH9D7URWk-Jfc6rEbFO_Wg,Caffè Nero,298 Washington St,MA,02135,4.5,BOSTON,Coffee & Tea
XlWK-xQOb5fc_Job4e59JA,Caffe Lil Italy,178 Salem St,MA,02113,3.5,BOSTON,Coffee & Tea
S3LKhbti6SIn5DltqOPtaw,La Casa De Pedro,505 Congress St,MA,02110,3.5,BOSTON,Coffee & Tea
Tl-6lDACE_ZmgK42hUnu9Q,Dunkin',153 Massachusetts Ave,MA,02115,3.5,BOSTON,Coffee & Tea
VllgHIzZR8-hjwHVPsYiBg,Kneeland Cafe,75 Kneeland St,MA,02111,4.0,BOSTON,Coffee & Tea
HPGgnKeC_lmhELG8Q1F3GA,Pavement Coffeehouse,1096 Boylston St,MA,02215,4.0,BOSTON,Coffee & Tea
DzJumFwRmQKJOiLWHAZA9A,Lucy Ethiopian Cafe,334 Massachusetts Ave,MA,02115,4.0,BOSTON,Coffee & Tea
-68H1PxpVbAKiIoYjjW1fQ,Ziggy's Coffee Bar,102 Tremont St,MA,02108,3.5,BOSTON,Coffee & Tea
ogTYVe5pcz6Y6KOoZwlrQw,Cafe Broadway,402 W Broadway,MA,02127,3.0,BOSTON,Coffee & Tea
nEVMsmylu6x6CpUiat0ELw,Dunkin',111 State St,MA,02109,4.0,BOSTON,Coffee & Tea
Eg2wMDI7tttRZQ6u2usKNw,Coco Leaf on Newbury,303 Newbury St,MA,02116,4.5,BOSTON,Coffee & Tea
nASLfHYv1zC7zJYdKGJl8w,Zia Gianna,1735-1741 Dorchester Ave,MA,02124,4.5,BOSTON,Coffee & Tea
-5gWvrcKOPmhlcZju3tpbw,Flour Bakery + Café,12 Farnsworth St,MA,02210,4.5,BOSTON,Coffee & Tea
YzYUTJJtpOrXRuQsdwTCPQ,Tealuxe,108 Newbury St,MA,02116,4.0,BOSTON,Coffee & Tea
sEtRYSYY0590-9YxI7NwfA,Cafe Quattro,4 Somerset St,MA,02108,4.0,BOSTON,Coffee & Tea
szYbo8ILxkqQNjA3JLJgsA,Derne Street Deli,16 Derne St,MA,02114,4.0,BOSTON,Coffee & Tea
g2H58GCWZlYq6BcOywDi7g,Poké Bento,827 Boylston St,MA,02116,3.0,BOSTON,Coffee & Tea
PrsvO1rzkgg6qFizlAoEtg,Mike's Pastry,300 Hanover St,MA,02113,4.0,BOSTON,Coffee & Tea
IyaY1XzFUvwXprmZrfbl2g,Au Bon Pain,800 Boylston St,MA,02199,3.0,BOSTON,Coffee & Tea
MrN1UHWh_JUmQpzKR2P7Aw,Starbucks,165 Newbury St,MA,02116,2.5,BOSTON,Coffee & Tea
LGBXtRmyE9qbe80L0L2N0Q,Dunkin',"800 Boylston St Prudential Ctr, Unit 023",MA,02199,3.0,BOSTON,Coffee & Tea
KqsGdZgGzUYHz7Oaj1iysA,Pret A Manger,1 State St,MA,02109,3.5,BOSTON,Coffee & Tea
YsxfNw7adBpWKXEl0p80xA,Finagle A Bagel,535 Boylston St,MA,02116,3.5,BOSTON,Coffee & Tea
LGuFqtvK_5SYZtrM0lIXrg,J.P. Licks,1106 Boylston St,MA,02215,4.0,BOSTON,Coffee & Tea
xmieo5EN9GQsGKSOi7aUXQ,Neponset Cafe,400 Neponset Ave,MA,02122,4.5,BOSTON,Coffee & Tea
r65d-mDdDvI2kr79LiE-QA,Blunch,59 E Springfield St,MA,02118,4.5,BOSTON,Coffee & Tea
x2PJnbGMY8S0eBKbETM8wQ,J.P. Licks - Newbury St,173 Newbury St,MA,02116,4.0,BOSTON,Coffee & Tea
LYrvvp1A7FKd2r44sFvG2w,Select Cafe,2 Belgrade Ave,MA,02131,2.0,BOSTON,Coffee & Tea
GVAXOhmwbiNhLOdW0a2GYQ,Java House,566 E Broadway,MA,02127,4.0,BOSTON,Coffee & Tea
l2RVtIUomi3leo0nFS11zg,Finale,1 Columbus Ave,MA,02116,3.5,BOSTON,Coffee & Tea
jfjfH_n1TaF8LbtUCtq9SA,Bostonian Market,570 Tremont St,MA,02118,4.0,BOSTON,Coffee & Tea
-PBAG7L0zQ7PfnT7LdzHLA,Sun-Ah's Cafe,503 Washington St,MA,02124,3.5,BOSTON,Coffee & Tea
9u4AVpijoGqz1wSrwZTmrQ,FoMu,201 Brookline Ave,MA,02215,4.5,BOSTON,Coffee & Tea
VIHsQBf_T7oR61mi5opW4g,The Original Tremont Tearoom,333 Washington St,MA,02108,3.0,BOSTON,Coffee & Tea
sCIgszfOQ2FgLf8B2z-FnQ,Camden Food,1 Harborside Dr,MA,02128,1.0,BOSTON,Coffee & Tea
iEco75SBOG6qb3GRnJh_Cg,Tatte Bakery & Cafe,200 Pier Four Blvd,MA,02210,4.5,BOSTON,Coffee & Tea
5SJuzmHM92ln84dPbyHi4A,Dunkin',70 E India Row,MA,02110,1.5,BOSTON,Coffee & Tea
LMJMD-ShYOsbysBBykqqwQ,Bruegger's Bagels,667 Vfw Pkwy,MA,02467,2.5,BOSTON,Coffee & Tea
cSEXwTUumJ8b1LB9KZ13Nw,Starbucks,"10 Huntington Ave, Ste D",MA,02116,3.5,BOSTON,Coffee & Tea
hNxasJE0n0BzGWEONwB9Cg,Red Barn Coffee Roasters,1 Faneuil Hall Sq,MA,02109,3.5,BOSTON,Coffee & Tea
uDXJoWv6oPz_XyzEBHlymA,J.P. Licks,150 Charles St,MA,02114,4.0,BOSTON,Coffee & Tea
54ElwAyN-o8e4uvOkC85hw,Modern Pastry Shop,257 Hanover St,MA,02113,4.0,BOSTON,Coffee & Tea
ecnQiDPdVCW_EqIjq4s-ig,Second Cup Coffee,97 Causeway St,MA,02114,3.5,BOSTON,Coffee & Tea
lzm5kCc79wjO7Nqhpsyfiw,The Bagel Table,86 Guest St,MA,02135,3.5,BOSTON,Coffee & Tea
A86KZNesn79wjY8_V4zZew,PS Gourmet Coffee,106 Dorchester St,MA,02127,4.0,BOSTON,Coffee & Tea
wCwvxP3N1rFjcmcVLgF6NA,Aroa Fine Chocolate,1651 Washington St,MA,02118,3.5,BOSTON,Coffee & Tea
Dj1vEVlk6PF1XrpQATOEvg,Bruegger's Bagels,91 Summer St,MA,02110,3.0,BOSTON,Coffee & Tea
eNaG3VHX4u5qRjSmV_CJNA,Bailey's Too,354 W Broadway,MA,02127,4.0,BOSTON,Coffee & Tea
WiLN-i3dPB3-edZNw0a3xw,Peet's Coffee & Tea,176 Federal St,MA,02110,4.0,BOSTON,Coffee & Tea
AW850xyNUeevLD3HrpuViA,Tous Les Jours,24 Tremont St,MA,02108,4.0,BOSTON,Coffee & Tea
AIO6i8VhMqIUts0c7SSdPg,Corner Cafe,502 Massachusetts Ave,MA,02118,3.0,BOSTON,Coffee & Tea
AGLFLXkERfLzoUatZGnznw,Dunkin' Donuts,2 City Hall Sq,MA,02108,2.5,BOSTON,Coffee & Tea
QGEMFrv5LQlLTq6Bx7rr_Q,PS Gourmet Coffee,4252 Washington St,MA,02131,4.0,BOSTON,Coffee & Tea
-CHlGEdV6LD8dM6-YUgJAQ,Einstein Bros Bagels,725 Commonwealth Ave,MA,02215,3.5,BOSTON,Coffee & Tea
Z86qIqO8Xu5MiKrEiTWmSw,Revolution Health Kitchen,150 Huntington Ave,MA,02115,4.0,BOSTON,Coffee & Tea
ZPoMqWlKtBGaHDSK50XWfg,City Place Boston,8 - 10 Park Plz,MA,02116,3.5,BOSTON,Coffee & Tea
tyROi7Qq_w9HmmOxymXShA,Bale Bakery,1035 Dorchester Ave,MA,02125,4.0,BOSTON,Coffee & Tea
wUMAamFuCYWoYoU2Na_pWg,Cosi,"2 S Station, Ste 182",MA,02110,3.0,BOSTON,Coffee & Tea
DhCbcPSjdu5UNCRNfvQFNg,Dunkin',100 City Hall Plaza,MA,02114,3.5,BOSTON,Coffee & Tea
N48l2ZQ_rGsQqCwUsQG7-w,Pret a Manger,101 Arch St,MA,02110,3.5,BOSTON,Coffee & Tea
YMFXenoS7lSk897eXuoUjg,Cuppacoffee,57 Traveler St,MA,02118,4.0,BOSTON,Coffee & Tea
7R68Kg6adnzicSp5m5CjSw,Toasted Flats,53 Chelsea St,MA,02128,4.5,BOSTON,Coffee & Tea
Zf70bCxwMFD1TCBKr13LQQ,South Street Diner,178 Kneeland St,MA,02111,3.5,BOSTON,Coffee & Tea
dvP90dB0Od0yreOajInkww,Pavement Coffeehouse,286 Newbury St,MA,02115,3.5,BOSTON,Coffee & Tea
E5yjgcWDlZuUvmF7EFm-aw,Swan's Cafe,"Boston Park Plaza Hotel Lobby, 50 Park Plz",MA,02116,4.0,BOSTON,Coffee & Tea
52uUBabMOJ6TxvHhqoUTHw,Cosi,133 Federal St,MA,02110,3.0,BOSTON,Coffee & Tea
AMhmAE947u0zl0gA887g9A,Caffe Graffiti,64 Cross St,MA,02113,3.0,BOSTON,Coffee & Tea
lmg2tOsWVlXZtfh2e22gvA,Capitol Coffee House,122 Bowdoin St,MA,02108,4.0,BOSTON,Coffee & Tea
tf_CBeiMuyA4ZihRgBb49w,Caffe Dello Sport,308 Hanover St,MA,02113,3.5,BOSTON,Coffee & Tea
ZLJ9tTccGxqQF10F45m7Fw,Area Four Food Truck,Dewey Sq,MA,02111,3.0,BOSTON,Coffee & Tea
DtnRy8ip_yfZr7OnMKtVbg,Borders Books Music & Cafe,24 School St,MA,02108,3.0,BOSTON,Coffee & Tea
3EHkWvn0KVxLDLqezuU5Cg,Starbucks,303 Congress St,MA,02210,3.0,BOSTON,Coffee & Tea
fhNX8EAulAapZi8kue_rQQ,Pavement Coffeehouse,44 Gainsborough St,MA,02115,3.5,BOSTON,Coffee & Tea
XgOEiahIMITg5kXJEeAhww,Dunkin',115 Forsyth St,MA,02115,3.0,BOSTON,Coffee & Tea
F76pwaJjWOnbRPQYxexMhQ,Olga's Kafe,99 Summer St,MA,02110,4.0,BOSTON,Coffee & Tea
EdpvYf-otaWIXOxCZ2Pdsw,Caffè Nero,360 Longwood Ave,MA,02215,4.0,BOSTON,Coffee & Tea
SyVZGta1pFfz89SBGL8c6Q,Jazzman's,1 Blackfan Cir,MA,02115,3.0,BOSTON,Coffee & Tea
dsYOWeRSD1lvR3-XPV4-jw,Cafeteria Y Pizzeria Mi Colombia,50 Maverick Sq,MA,02128,2.5,BOSTON,Coffee & Tea
bVQHJXfiG7496Um9WSLJOw,Starbucks,1 Financial Ctr,MA,02111,3.0,BOSTON,Coffee & Tea
rOn6KvbHH4wvwVFSUgizWg,Zigo,"3 Blackfan Cir, Center for Life Science Boston, 2nd Fl",MA,02115,2.5,BOSTON,Coffee & Tea
NtnD4AmBllcX3Pl4jZfhnA,L'Aroma Cafe,85 Newbury St,MA,02116,4.0,BOSTON,Coffee & Tea
ORWhoFJ9-Vf1gvCW6HvdLg,Dunkin',510 Southampton St,MA,02127,4.0,BOSTON,Coffee & Tea
SI2gkn2r769uHD-TWLV3gA,Tremont Street Cafe,418 Tremont St,MA,02116,3.5,BOSTON,Coffee & Tea
ELZHMyDy4IXZOfsroljBVw,Italian Cafe Gelato,17 Chestnut St,MA,02169,4.5,QUINCY,Coffee & Tea
cN7dOZAw0GlDA6hXzKz8XA,MoMo Cafe,649 Hancock St,MA,02170,4.0,QUINCY,Coffee & Tea
lW5tYUBXmLPD7w6gcVojNw,Gail Ann Coffee Shop,10 Medford St,MA,02474,4.0,ARLINGTON,Coffee & Tea
7vnkePsQCLiCxKbIaid2cQ,Marylou's Coffee,130 King St,MA,02025,3.0,COHASSET,Coffee & Tea
z3LB6xyxscIn7GvJ3B3iPQ,Dunkin' Donuts,380 Chif Jstce Cshng Hwy,MA,02025,2.0,COHASSET,Coffee & Tea
0HBQ5BsAy3wVtJQEoaE01A,Heav'nly Donuts,579 Main St,MA,01887,4.0,WILMINGTON,Coffee & Tea
5gsy94HlCMjiLOdSnMc6JQ,Sunny Side Cafe,2 Jefferson Rd,MA,01887,4.0,WILMINGTON,Coffee & Tea
9LziWvL3bC9kEQTgf3Hcxg,Dunkin',206 Ballardvale St,MA,01887,1.5,WILMINGTON,Coffee & Tea
gnWDWY5hpO50fLyHE0FEwg,Dunkin',459 Boston Road,MA,01821,2.0,BILLERICA,Coffee & Tea
EzmyPS3146HoNID3vEiexA,Dunkin',647 Boston Rd,MA,01821,1.5,BILLERICA,Coffee & Tea
hIecL8nzo-T8rpO5M2ZHyQ,Cafe Vanille,"The Mall at Chestnut Hill, 199 Boylston St",MA,02467,3.0,CHESTNUT HILL,Coffee & Tea
8f-ydACfirfV8_sUHdA_eA,J P Licks,661 Vfw Pkwy,MA,02467,2.5,CHESTNUT HILL,Coffee & Tea
yljfe0VbyfsvZIg-s5sXLg,Starbucks,"210 Boylston St, Ste 13",MA,02467,2.0,CHESTNUT HILL,Coffee & Tea
T5niihad41oRCFvgodYqtQ,Rosie's Bakery,9 Boylston St,MA,02467,3.5,CHESTNUT HILL,Coffee & Tea
JlM58syn77M4yTsK7Of5AA,The Corner Cafe,281 Cross St,MA,02148,4.5,MALDEN,Coffee & Tea
pmbuENd6Qzp5PCCQkgu_Kw,Bikeeny Caffe,62 Summer St,MA,02148,5.0,MALDEN,Coffee & Tea
QtT93CbzAfzBxPpIl_6J4Q,Cha Shu Coffee and Bubble Tea,62 Summer St,MA,02148,4.0,MALDEN,Coffee & Tea
R4uB3o2BZgDEc4B3v1fazw,Dunkin',21 Summer St,MA,02474,2.5,ARLINGTON,Coffee & Tea
7Ebg8BXOGH18n825w4ckMg,Donut Villa Diner,1 Highland Ave,MA,02148,4.5,MALDEN,Coffee & Tea
AdUtIbv3QcdaQpv_D0duQA,Copper City Espresso,,MA,02021,5.0,CANTON,Coffee & Tea
WdC_1TYEmuMywV55XVQhww,Ruta Raw Juice Bar,635 Washington St,MA,02021,3.5,CANTON,Coffee & Tea
7Gs6XOahXqJwCk9-R_khcQ,Fit Fuel Cafe,588 Washington St,MA,02021,4.0,CANTON,Coffee & Tea
hZeUI3_RXtnUme35A5B3uA,Starbucks,95 Washington St,MA,02021,2.5,CANTON,Coffee & Tea
dhygmTsXnLdpPdHcGEcmpw,Lunch Box Diner,906 Eastern Ave,MA,02148,3.5,MALDEN,Coffee & Tea
4OO-7dPMy73NUUmGdupHFg,The Roasted Granola,1346 Massachusetts Ave,MA,02476,4.5,ARLINGTON,Coffee & Tea
0ZhEsuo8OD5uCNvINmE7Sw,Kickstand Cafe,594 Massachusetts Ave,MA,02476,4.0,ARLINGTON,Coffee & Tea
KNGPr-Gpues7WhZXAtlvmA,Cutty's,284 Washington St,MA,02445,4.0,BROOKLINE,Coffee & Tea
tIT0HkbytdrGfpnnLiEPpQ,Tatte Bakery,420 Harvard St,MA,02446,4.0,BROOKLINE,Coffee & Tea
afVeD2a3D_E4QwtM9jU-7g,The Middle Gray,6 Station St,MA,02445,3.5,BROOKLINE,Coffee & Tea
eQrKpIVeryo8_ULaROYlIA,Capital One Café,1327 Beacon St,MA,02446,3.5,BROOKLINE,Coffee & Tea
V-26fFloQx98YMdmBUDhjQ,Caffe Nero,1 Harvard St,MA,02445,3.5,BROOKLINE,Coffee & Tea
ZKZBx-C5JpEX7eC0FjntnA,Caffe Nero,1633 Beacon St,MA,02445,3.5,BROOKLINE,Coffee & Tea
dE2kiVKUi5S7p6hwzVx0UA,Temptations Cafe,1038 Beacon St,MA,02446,4.0,BROOKLINE,Coffee & Tea
XxRVl3sO911YxJpK4RJH6g,Drive-By Pies,248 Cypress St,MA,02445,4.5,BROOKLINE,Coffee & Tea
G-ZWIoSrDmtQxV4RTeofxA,Martin's Coffee Shop,35 Harvard St,MA,02445,3.5,BROOKLINE,Coffee & Tea
O38NUkw0yQZxtwjgS-acgQ,Tatte Bakery & Cafe,1003 Beacon St,MA,02446,4.0,BROOKLINE,Coffee & Tea
CGAW5VQq29DXMW0RyGZwXg,Olea Cafe,195 Washington St,MA,02445,3.5,BROOKLINE,Coffee & Tea
Hy4x9-6Hc5g9f8Uc4bqByQ,Brothers & Sisters Co Coffeehouse + Cafe,7 Station St,MA,02445,4.0,BROOKLINE,Coffee & Tea
or9xCjCzYNOTry8DvsoWmQ,Athan's Bakery,1621 Beacon St,MA,02446,3.5,BROOKLINE,Coffee & Tea
ybdi8tFCNHfzKGzFIA14Xw,Caffe La Scala,"318 Harvard St, Arcade Building",MA,02446,4.0,BROOKLINE,Coffee & Tea
Dwg9LQZeC7sQvC5ARM-z8g,Gen Sou En,299 Harvard St,MA,02446,3.0,BROOKLINE,Coffee & Tea
vBf03fjT0YtkqtK7bq8jrA,Quebrada Baking Co,208 Massachusetts Ave,MA,02474,4.5,ARLINGTON,Coffee & Tea
Of7DIYq3h3cS-p35fP4KRw,Sweet Sue's Bakery & Cafe,795 Massachusetts Ave,MA,02476,3.5,ARLINGTON,Coffee & Tea
DCCYxtZSbucVhxRi6REmqg,Jam'n Java,594 Massachusetts Ave,MA,02474,3.0,ARLINGTON,Coffee & Tea
LUhLjEKIKKuGqovsWrtnFg,Commune Kitchen,203A Broadway,MA,02474,4.5,ARLINGTON,Coffee & Tea
XGTL9OtvS3rHCZAGuyNoew,Jac's Cafe,29 Crest Ave,MA,02152,4.5,WINTHROP,Coffee & Tea
fU1V07ibkKRsam5SgQiCfw,High Tide,480 Shirley St,MA,02152,3.5,WINTHROP,Coffee & Tea
UKe3J4vGRE9Ak2VpTFJc7A,Magic Bites Bakery,916 Massachusetts Ave,MA,02476,5.0,ARLINGTON,Coffee & Tea
TvR5gt1ZiPx5Hnouz_i0pA,The Paris Creperie,278 Harvard St,MA,02446,4.0,BROOKLINE,Coffee & Tea
382AcCgS-JmUPgXWkmDStg,Knight Moves Cafe,1402 Beacon St,MA,02446,4.5,BROOKLINE,Coffee & Tea
6q9Cse0udgAqWeZnpd54uw,Japonaise Bakery and Cafe,1020 Beacon St,MA,02446,4.0,BROOKLINE,Coffee & Tea
B14tB1x_8njp4DOSkDQh9Q,The Java Stop,4 Brookline Pl,MA,02445,3.0,BROOKLINE,Coffee & Tea
yOeJcB0RSNi1NmsNAVyvAg,Savoy French Bakery,1003 Beacon St,MA,02446,3.0,BROOKLINE,Coffee & Tea
_FHnaUCxsmL3n0ZeSc4ZDQ,Dunkin',1659 Beacon St,MA,02445,2.0,BROOKLINE,Coffee & Tea
pwUBGEYVmyOw63VRItd8IA,JP Licks,311 Harvard St,MA,02445,4.0,BROOKLINE,Coffee & Tea
rAgvWRORauR8VfoebZEe4g,Citra,850 Boylston St,MA,02467,3.5,BROOKLINE,Coffee & Tea
DtTkSE9P4ASNvr-RlHnW7g,Peet's Coffee,285 Harvard St,MA,02446,4.0,BROOKLINE,Coffee & Tea
BK46t6303O2fryLKrrStoA,Best Bagel,251 S Main St,MA,01949,4.5,MIDDLETON,Coffee & Tea
1cViyaxabVSJqciVKP4WAA,Caffe Toscana,4110 Mystic Valley Pkwy,MA,02155,4.0,MEDFORD,Coffee & Tea
sE2hD0VRlqgFovR-Ah7DNw,Demet's Donuts,199 Mystic Ave,MA,02155,4.5,MEDFORD,Coffee & Tea
ulhbuud8dUNuENRoPLT5_A,Grounder Cafe,394 B Main St,MA,02155,4.0,MEDFORD,Coffee & Tea
QYF420KXo3-EQszRbZDM3w,Mystic Coffee Roaster,30 Riverside Ave,MA,02155,4.5,MEDFORD,Coffee & Tea
raQz1JnYyvoo9kvLP778nQ,Panera Bread,499 Riverside Ave,MA,02155,2.0,MEDFORD,Coffee & Tea
85_jOK8c1qyQlGXmpyPlAw,Danish Pastry House,330 Boston Ave,MA,02155,3.5,MEDFORD,Coffee & Tea
sq1I_YXj6QpRaNhkAfDwLw,Bestsellers Cafe,24 High St,MA,02155,4.5,MEDFORD,Coffee & Tea
1l-vqoiiabP4UWY5llZI_w,Goldilox Bagels,186 Winthrop St,MA,02155,4.5,MEDFORD,Coffee & Tea
MVmaJLhOWF36FJ_U_Y85FQ,The Feisty Greek,38 Vanderbilt Ave,MA,02062,4.5,NORWOOD,Coffee & Tea
M0UboRn1dMC4jP6TrwMAPA,The Common Cafe & Patisserie,637 Washington St,MA,02062,4.0,NORWOOD,Coffee & Tea
V8G0APUIqT7CyS3w7qlUUg,The Juice Bar Norwood,1199 Washington St,MA,02062,4.0,NORWOOD,Coffee & Tea
HmcuiRSsRQKd5okaVSCA8A,Cafe Fresh Bagel,1155 Washington St,MA,02062,3.5,NORWOOD,Coffee & Tea
D8fT1J37W8ZX6DUAwsHXJA,Dunkin',141 Nahatan St,MA,02062,3.5,NORWOOD,Coffee & Tea
QLBbmT-PZwXskYmUdhT9Jg,Dunkin',491 Walpole Street,MA,02062,2.0,NORWOOD,Coffee & Tea
eTni1MY030-P-lQf1zpyXg,Perfecto's Caffe,285 Main St,MA,01867,3.5,READING,Coffee & Tea
LiC0YMs6Z5eWhDlWjnzSeQ,Professor's Market,505 Main St,MA,01867,4.5,READING,Coffee & Tea
jWu8QIivtHDb5h5sgc1sGg,Dunkin',273 Salem St,MA,01867,2.5,READING,Coffee & Tea
xnb7eYkM0p4Ayq3QHYRYAA,Caffe Nero,676 Main St,MA,01867,4.0,READING,Coffee & Tea
6u4DqwVlhoTmptwqtdJDlQ,Donuts With A Difference,35 Riverside Ave,MA,02155,4.0,MEDFORD,Coffee & Tea
tIMedfGjxhoHSsIMYU_67w,Swissbäkers,32 Lincoln St,MA,01867,4.0,READING,Coffee & Tea
wpM2ZOIIxTeaqNDUaKCtdg,Orchard Cafe,36 Vanderbilt Ave,MA,02062,4.5,NORWOOD,Coffee & Tea
-CIELiR1s61cZ3GWrTkIPg,Perks Coffee House,685 Washington St,MA,02062,3.5,NORWOOD,Coffee & Tea
pARlJ-x9eWJNyenCzYlpBg,The Hot Spot Cafe,85 Haven St,MA,01867,4.5,READING,Coffee & Tea
F7VQPCsmz9N7xgQvedae2A,Semolina Kitchen & Bar,572 Boston Ave,MA,02155,4.0,MEDFORD,Coffee & Tea
opCMs-dpJYNyY4AdIMKblQ,Darya's Cafe,170 North Main St,MA,01949,4.5,MIDDLETON,Coffee & Tea
mvye2B5ivn5eaJTl4GCN_g,Freddy’s Place,214 S Main St,MA,01949,4.0,MIDDLETON,Coffee & Tea
a2hSof_aO6lX2FT54OoYgA,Dunkin',260 S Main St,MA,01949,2.0,MIDDLETON,Coffee & Tea
wErvHalgCs_HzuQXSYaZQA,Big Bear Cafe & Espresso Bar,3 Eastern Ave,MA,02026,4.5,DEDHAM,Coffee & Tea
eLGjXSITmPLvliSXkyFXQA,Caffe Nero,218 Legacy Pl,MA,02026,4.0,DEDHAM,Coffee & Tea
dOOIjEpsz5dAeG3NuwetOw,Mocha Java,3 Eastern Ave,MA,02026,4.0,DEDHAM,Coffee & Tea
GuVbqFRSseO3rKwbozttiQ,Mocha Java,577 High St,MA,02026,5.0,DEDHAM,Coffee & Tea
zSP2I7sQR3rWQUdo4LBNVQ,Dedham Square Coffeehouse,565 High St,MA,02026,3.5,DEDHAM,Coffee & Tea
mlcam3oSGg5dl5t7HcbnCw,Dunkin',395 Providence Hwy,MA,02026,3.0,DEDHAM,Coffee & Tea
Wro7HGVJggtcXefl46cdzw,Dunkin' Donuts,248 Bussey St,MA,02026,2.0,DEDHAM,Coffee & Tea
UR8asBQTJgVmXqQw-w5AnQ,Cafénation,380 Washington St,MA,02135,4.0,BRIGHTON,Coffee & Tea
Eh8Lg3IZFK1xZ5B3Nwz_Pw,Energize,618 Washington St,MA,02135,5.0,BRIGHTON,Coffee & Tea
H4YFi3JSp5DhLg5IdxaNGw,Cafe Mirror,362 Washington St,MA,02135,3.5,BRIGHTON,Coffee & Tea
kpUe1tQNQKshieDQH4Lk9g,Kohi Coffee Company,130 Guest St,MA,02135,4.0,BRIGHTON,Coffee & Tea
XY7Av5IQlThmBJQIjcH9zA,Brighton Supermarket,572 Washington St,MA,02135,3.5,BRIGHTON,Coffee & Tea
HDPBGBFpC-z_BGV6lcKQVQ,Pavement Coffeehouse,415 Western Ave,MA,02135,4.0,BRIGHTON,Coffee & Tea
V7EfFkNWGjSCZyyMP1yzVA,Starbucks,1269 Centre St,MA,02459,3.5,NEWTON,Coffee & Tea
Nk60IywVhtiANQo3_0glAw,Peet's Coffee,776 Beacon St,MA,02459,3.5,NEWTON,Coffee & Tea
uOMmrwwtEjkIGjV7WRKyUA,Dunkin',1 Republic Rd,MA,01862,1.5,BILLERICA,Coffee & Tea
z4ILLEBm3lQyzA73JEpvxg,Java's Brewin',95 Boston Rd,MA,01862,4.5,BILLERICA,Coffee & Tea
StlIX6OYuxyCPJU9cSpRpA,Jardek's Doughnut & Breakfast Shop,"240 C Nashua Rd, Rt 4",MA,01862,4.5,BILLERICA,Coffee & Tea
XyIW4GC-utYUNomVKiTT3w,Cafe Deia,"394 Main St, Ste B",MA,02155,4.0,MEDFORD,Coffee & Tea
AY8IGKMt6wnGH02Ek3Z0Rg,Fuel America,152 Chestnut Hill Ave,MA,02135,4.0,BRIGHTON,Coffee & Tea
97hoiOQ_nih0_uGXQ7HcEQ,Athan's Bakery,407 Washington St,MA,02135,3.5,BRIGHTON,Coffee & Tea
CgAUA0MA9K43YZOQTi5mkQ,Greenhouse Cafe,425 Washington St,MA,02135,4.0,BRIGHTON,Coffee & Tea
Ugczd5RBPZbZpvfXjAZDTQ,Dunkin',214 N. Beacon St,MA,02135,3.0,BRIGHTON,Coffee & Tea
Sg6jXUMWoUjCmWxzYHij0g,French Press Coffee,2201 Commonwealth Ave,MA,02135,4.0,BRIGHTON,Coffee & Tea
acQU4NUYUBZ-DaxV5GEzJA,Dash Cafe,5 Henshaw St,MA,02135,4.5,BRIGHTON,Coffee & Tea
TAYkOUQfHhYEOYu5fErIIw,Starbucks,1660-1670 Soldiers Field Rd,MA,02135,3.5,BRIGHTON,Coffee & Tea
